dataset,ratio_evaluation,evaluation_method,feature_selection,learner,accuracy,f1_score,precision,recall,top 1,top 2,top 3,top 4,top 5,top 6,top 7,top 8,top 9,top 10
turma_2,0.75,xvalidation (k=10),gain_ratio (5),svm,0.9651162790697675,0.9537037037037036,0.9420731707317073,0.965625,activities_complete_below_average,activities_incomplete_below_average,activities_incomplete,grades_below_mean,grades_between_0_2_5,,,,,
turma_2,0.75,"random (n=10, test=33%)",gain_ratio (5),random_forest,0.9624137931034483,0.9502510269283432,0.9489516864175023,0.9515539305301646,activities_complete_below_average,activities_incomplete_below_average,activities_incomplete,grades_below_mean,grades_between_0_2_5,,,,,
turma_2,0.75,"random (n=10, test=33%)",gain_ratio (5),knn,0.9686206896551725,0.9576940957694097,0.9545875810936052,0.960820895522388,activities_complete_below_average,activities_incomplete_below_average,activities_incomplete,grades_below_mean,grades_between_0_2_5,,,,,
turma_2,0.75,"random (n=10, test=33%)",gain_ratio (5),tree,0.9379310344827586,0.9190647482014388,0.9076376554174067,0.930783242258652,activities_complete_below_average,activities_incomplete_below_average,activities_incomplete,grades_below_mean,grades_between_0_2_5,,,,,
turma_2,0.75,"random (n=10, test=33%)",gain_ratio (5),naive_bayes,0.9337931034482758,0.9156414762741653,0.8450932684509327,0.9990412272291467,activities_complete_below_average,activities_incomplete_below_average,activities_incomplete,grades_below_mean,grades_between_0_2_5,,,,,
turma_2,0.75,"random (n=10, test=33%)",gain_ratio (5),logistic_regression,0.9562068965517241,0.9392635102821616,0.9451395572666025,0.9334600760456274,activities_complete_below_average,activities_incomplete_below_average,activities_incomplete,grades_below_mean,grades_between_0_2_5,,,,,
turma_2,0.75,"random (n=10, test=33%)",gain_ratio (5),neural_network,0.9641379310344828,0.9528985507246378,0.9418084153983886,0.9642529789184234,activities_complete_below_average,activities_incomplete_below_average,activities_incomplete,grades_below_mean,grades_between_0_2_5,,,,,
turma_2,0.75,"random (n=10, test=33%)",gain_ratio (5),gradient_boosting,0.9527586206896552,0.9354686764013189,0.9306466729147141,0.9403409090909091,activities_complete_below_average,activities_incomplete_below_average,activities_incomplete,grades_below_mean,grades_between_0_2_5,,,,,
turma_2,0.75,"random (n=10, test=33%)",gain_ratio (5),svm,0.9689655172413794,0.958828911253431,0.9484162895927601,0.969472710453284,activities_complete_below_average,activities_incomplete_below_average,activities_incomplete,grades_below_mean,grades_between_0_2_5,,,,,
turma_2,0.75,holdout (33/67),gain_ratio (5),random_forest,0.8857142857142857,0.8095238095238095,1.0,0.68,grades_between_0_2_5,activities_complete_below_average,activities_incomplete_below_average,activities_incomplete,grades_between_7_5_10,,,,,
turma_2,0.75,holdout (33/67),gain_ratio (5),knn,0.9464285714285714,0.9189189189189189,1.0,0.85,grades_between_0_2_5,activities_complete_below_average,activities_incomplete_below_average,activities_incomplete,grades_between_7_5_10,,,,,
turma_2,0.75,holdout (33/67),gain_ratio (5),tree,0.8785714285714286,0.7976190476190478,0.9852941176470589,0.67,grades_between_0_2_5,activities_complete_below_average,activities_incomplete_below_average,activities_incomplete,grades_between_7_5_10,,,,,
turma_2,0.75,holdout (33/67),gain_ratio (5),naive_bayes,0.9607142857142857,0.9441624365482233,0.9587628865979382,0.93,grades_between_0_2_5,activities_complete_below_average,activities_incomplete_below_average,activities_incomplete,grades_between_7_5_10,,,,,
turma_2,0.75,holdout (33/67),gain_ratio (5),logistic_regression,0.875,0.787878787878788,1.0,0.65,grades_between_0_2_5,activities_complete_below_average,activities_incomplete_below_average,activities_incomplete,grades_between_7_5_10,,,,,
turma_2,0.75,holdout (33/67),gain_ratio (5),neural_network,0.9178571428571428,0.8700564971751412,1.0,0.77,grades_between_0_2_5,activities_complete_below_average,activities_incomplete_below_average,activities_incomplete,grades_between_7_5_10,,,,,
turma_2,0.75,holdout (33/67),gain_ratio (5),gradient_boosting,0.875,0.787878787878788,1.0,0.65,grades_between_0_2_5,activities_complete_below_average,activities_incomplete_below_average,activities_incomplete,grades_between_7_5_10,,,,,
turma_2,0.75,holdout (33/67),gain_ratio (5),svm,0.9214285714285714,0.8764044943820225,1.0,0.78,grades_between_0_2_5,activities_complete_below_average,activities_incomplete_below_average,activities_incomplete,grades_between_7_5_10,,,,,
turma_2,0.75,xvalidation (k=10),gain_ratio (10),random_forest,0.9604651162790697,0.9473684210526315,0.9386503067484663,0.95625,activities_complete_below_average,activities_incomplete_below_average,activities_incomplete,grades_below_mean,grades_between_0_2_5,grades_below_5,grades_between_7_5_10,sequencial_missing_12,amount_sequencial_missing,sequencial_missing_6
turma_2,0.75,xvalidation (k=10),gain_ratio (10),knn,0.9651162790697675,0.953125,0.953125,0.953125,activities_complete_below_average,activities_incomplete_below_average,activities_incomplete,grades_below_mean,grades_between_0_2_5,grades_below_5,grades_between_7_5_10,sequencial_missing_12,amount_sequencial_missing,sequencial_missing_6
turma_2,0.75,xvalidation (k=10),gain_ratio (10),tree,0.95,0.9331259720062207,0.9287925696594427,0.9375,activities_complete_below_average,activities_incomplete_below_average,activities_incomplete,grades_below_mean,grades_between_0_2_5,grades_below_5,grades_between_7_5_10,sequencial_missing_12,amount_sequencial_missing,sequencial_missing_6
turma_2,0.75,xvalidation (k=10),gain_ratio (10),naive_bayes,0.9383720930232559,0.9235209235209235,0.8579088471849866,1.0,activities_complete_below_average,activities_incomplete_below_average,activities_incomplete,grades_below_mean,grades_between_0_2_5,grades_below_5,grades_between_7_5_10,sequencial_missing_12,amount_sequencial_missing,sequencial_missing_6
turma_2,0.75,xvalidation (k=10),gain_ratio (10),logistic_regression,0.9511627906976744,0.9349845201238389,0.9263803680981595,0.94375,activities_complete_below_average,activities_incomplete_below_average,activities_incomplete,grades_below_mean,grades_between_0_2_5,grades_below_5,grades_between_7_5_10,sequencial_missing_12,amount_sequencial_missing,sequencial_missing_6
turma_2,0.75,xvalidation (k=10),gain_ratio (10),neural_network,0.9604651162790697,0.9473684210526315,0.9386503067484663,0.95625,activities_complete_below_average,activities_incomplete_below_average,activities_incomplete,grades_below_mean,grades_between_0_2_5,grades_below_5,grades_between_7_5_10,sequencial_missing_12,amount_sequencial_missing,sequencial_missing_6
turma_2,0.75,xvalidation (k=10),gain_ratio (10),gradient_boosting,0.9558139534883721,0.940809968847352,0.937888198757764,0.94375,activities_complete_below_average,activities_incomplete_below_average,activities_incomplete,grades_below_mean,grades_between_0_2_5,grades_below_5,grades_between_7_5_10,sequencial_missing_12,amount_sequencial_missing,sequencial_missing_6
turma_2,0.75,xvalidation (k=10),gain_ratio (10),svm,0.9674418604651163,0.95679012345679,0.9451219512195121,0.96875,activities_complete_below_average,activities_incomplete_below_average,activities_incomplete,grades_below_mean,grades_between_0_2_5,grades_below_5,grades_between_7_5_10,sequencial_missing_12,amount_sequencial_missing,sequencial_missing_6
turma_2,0.75,"random (n=10, test=33%)",gain_ratio (10),random_forest,0.9641379310344828,0.9526411657559198,0.9535095715587967,0.9517743403093721,activities_complete_below_average,activities_incomplete_below_average,activities_incomplete,grades_below_mean,grades_between_0_2_5,grades_below_5,grades_between_7_5_10,sequencial_missing_12,amount_sequencial_missing,sequencial_missing_6
turma_2,0.75,"random (n=10, test=33%)",gain_ratio (10),knn,0.9682758620689655,0.9568884723523899,0.9524253731343284,0.9613935969868174,activities_complete_below_average,activities_incomplete_below_average,activities_incomplete,grades_below_mean,grades_between_0_2_5,grades_below_5,grades_between_7_5_10,sequencial_missing_12,amount_sequencial_missing,sequencial_missing_6
turma_2,0.75,"random (n=10, test=33%)",gain_ratio (10),tree,0.9437931034482758,0.9245020842982862,0.9327102803738317,0.9164370982552801,activities_complete_below_average,activities_incomplete_below_average,activities_incomplete,grades_below_mean,grades_between_0_2_5,grades_below_5,grades_between_7_5_10,sequencial_missing_12,amount_sequencial_missing,sequencial_missing_6
turma_2,0.75,"random (n=10, test=33%)",gain_ratio (10),naive_bayes,0.9351724137931035,0.9202037351443123,0.8610007942811755,0.9881494986326345,activities_complete_below_average,activities_incomplete_below_average,activities_incomplete,grades_below_mean,grades_between_0_2_5,grades_below_5,grades_between_7_5_10,sequencial_missing_12,amount_sequencial_missing,sequencial_missing_6
turma_2,0.75,"random (n=10, test=33%)",gain_ratio (10),logistic_regression,0.9517241379310345,0.9333967649857279,0.9202626641651032,0.946911196911197,activities_complete_below_average,activities_incomplete_below_average,activities_incomplete,grades_below_mean,grades_between_0_2_5,grades_below_5,grades_between_7_5_10,sequencial_missing_12,amount_sequencial_missing,sequencial_missing_6
turma_2,0.75,"random (n=10, test=33%)",gain_ratio (10),neural_network,0.966551724137931,0.9556470050297211,0.9389038634321654,0.972998137802607,activities_complete_below_average,activities_incomplete_below_average,activities_incomplete,grades_below_mean,grades_between_0_2_5,grades_below_5,grades_between_7_5_10,sequencial_missing_12,amount_sequencial_missing,sequencial_missing_6
turma_2,0.75,"random (n=10, test=33%)",gain_ratio (10),gradient_boosting,0.9527586206896552,0.9372423270728355,0.9385321100917431,0.9359560841720037,activities_complete_below_average,activities_incomplete_below_average,activities_incomplete,grades_below_mean,grades_between_0_2_5,grades_below_5,grades_between_7_5_10,sequencial_missing_12,amount_sequencial_missing,sequencial_missing_6
turma_2,0.75,"random (n=10, test=33%)",gain_ratio (10),svm,0.9706896551724138,0.9604834960483496,0.9564814814814815,0.9645191409897292,activities_complete_below_average,activities_incomplete_below_average,activities_incomplete,grades_below_mean,grades_between_0_2_5,grades_below_5,grades_between_7_5_10,sequencial_missing_12,amount_sequencial_missing,sequencial_missing_6
turma_2,0.75,holdout (33/67),gain_ratio (10),random_forest,0.9,0.8372093023255813,1.0,0.72,grades_between_0_2_5,activities_complete_below_average,activities_incomplete_below_average,activities_incomplete,grades_between_7_5_10,grades_below_mean,grades_below_5,sequencial_missing_12,sequencial_missing_6,sequencial_missing_9
turma_2,0.75,holdout (33/67),gain_ratio (10),knn,0.9464285714285714,0.9189189189189189,1.0,0.85,grades_between_0_2_5,activities_complete_below_average,activities_incomplete_below_average,activities_incomplete,grades_between_7_5_10,grades_below_mean,grades_below_5,sequencial_missing_12,sequencial_missing_6,sequencial_missing_9
turma_2,0.75,holdout (33/67),gain_ratio (10),tree,0.8785714285714286,0.7976190476190478,0.9852941176470589,0.67,grades_between_0_2_5,activities_complete_below_average,activities_incomplete_below_average,activities_incomplete,grades_between_7_5_10,grades_below_mean,grades_below_5,sequencial_missing_12,sequencial_missing_6,sequencial_missing_9
turma_2,0.75,holdout (33/67),gain_ratio (10),naive_bayes,0.9607142857142857,0.9441624365482233,0.9587628865979382,0.93,grades_between_0_2_5,activities_complete_below_average,activities_incomplete_below_average,activities_incomplete,grades_between_7_5_10,grades_below_mean,grades_below_5,sequencial_missing_12,sequencial_missing_6,sequencial_missing_9
turma_2,0.75,holdout (33/67),gain_ratio (10),logistic_regression,0.875,0.787878787878788,1.0,0.65,grades_between_0_2_5,activities_complete_below_average,activities_incomplete_below_average,activities_incomplete,grades_between_7_5_10,grades_below_mean,grades_below_5,sequencial_missing_12,sequencial_missing_6,sequencial_missing_9
turma_2,0.75,holdout (33/67),gain_ratio (10),neural_network,0.9142857142857143,0.8636363636363636,1.0,0.76,grades_between_0_2_5,activities_complete_below_average,activities_incomplete_below_average,activities_incomplete,grades_between_7_5_10,grades_below_mean,grades_below_5,sequencial_missing_12,sequencial_missing_6,sequencial_missing_9
turma_2,0.75,holdout (33/67),gain_ratio (10),gradient_boosting,0.875,0.787878787878788,1.0,0.65,grades_between_0_2_5,activities_complete_below_average,activities_incomplete_below_average,activities_incomplete,grades_between_7_5_10,grades_below_mean,grades_below_5,sequencial_missing_12,sequencial_missing_6,sequencial_missing_9
turma_2,0.75,holdout (33/67),gain_ratio (10),svm,0.9214285714285714,0.8764044943820225,1.0,0.78,grades_between_0_2_5,activities_complete_below_average,activities_incomplete_below_average,activities_incomplete,grades_between_7_5_10,grades_below_mean,grades_below_5,sequencial_missing_12,sequencial_missing_6,sequencial_missing_9
turma_2,0.75,xvalidation (k=10),raw,random_forest,0.958139534883721,0.94375,0.94375,0.94375,,,,,,,,,,
turma_2,0.75,xvalidation (k=10),raw,knn,0.9697674418604652,0.9595015576323987,0.9565217391304348,0.9625,,,,,,,,,,
turma_2,0.75,xvalidation (k=10),raw,tree,0.9558139534883721,0.9411764705882352,0.9325153374233128,0.95,,,,,,,,,,
turma_2,0.75,xvalidation (k=10),raw,naive_bayes,0.9372093023255814,0.9205882352941177,0.8694444444444445,0.978125,,,,,,,,,,
turma_2,0.75,xvalidation (k=10),raw,logistic_regression,0.9418604651162791,0.9213836477987422,0.9272151898734177,0.915625,,,,,,,,,,
turma_2,0.75,xvalidation (k=10),raw,neural_network,0.958139534883721,0.9442724458204335,0.9355828220858896,0.953125,,,,,,,,,,
turma_2,0.75,xvalidation (k=10),raw,gradient_boosting,0.9523255813953488,0.9356357927786499,0.9400630914826499,0.93125,,,,,,,,,,
turma_2,0.75,xvalidation (k=10),raw,svm,0.9511627906976744,0.9361702127659575,0.9112426035502958,0.9625,,,,,,,,,,
turma_2,0.75,"random (n=10, test=33%)",raw,random_forest,0.9544827586206897,0.9394495412844036,0.9334548769371012,0.9455216989843028,,,,,,,,,,
turma_2,0.75,"random (n=10, test=33%)",raw,knn,0.9675862068965517,0.9555345316934721,0.9448082319925164,0.9665071770334929,,,,,,,,,,
turma_2,0.75,"random (n=10, test=33%)",raw,tree,0.9406896551724138,0.9181731684110371,0.9181731684110371,0.9181731684110371,,,,,,,,,,
turma_2,0.75,"random (n=10, test=33%)",raw,naive_bayes,0.9337931034482758,0.9152691968225948,0.8598673300165838,0.9783018867924528,,,,,,,,,,
turma_2,0.75,"random (n=10, test=33%)",raw,logistic_regression,0.9472413793103448,0.9290681502086231,0.9294990723562152,0.9286376274328082,,,,,,,,,,
turma_2,0.75,"random (n=10, test=33%)",raw,neural_network,0.9393103448275862,0.9191176470588236,0.9041591320072333,0.9345794392523364,,,,,,,,,,
turma_2,0.75,"random (n=10, test=33%)",raw,gradient_boosting,0.9544827586206897,0.9382600561272217,0.9391385767790262,0.9373831775700935,,,,,,,,,,
turma_2,0.75,"random (n=10, test=33%)",raw,svm,0.9396551724137931,0.9162278602202011,0.9071090047393365,0.925531914893617,,,,,,,,,,
turma_2,0.75,holdout (33/67),raw,random_forest,0.8964285714285715,0.8304093567251462,1.0,0.71,,,,,,,,,,
turma_2,0.75,holdout (33/67),raw,knn,0.9464285714285714,0.9189189189189189,1.0,0.85,,,,,,,,,,
turma_2,0.75,holdout (33/67),raw,tree,0.8785714285714286,0.7976190476190478,0.9852941176470589,0.67,,,,,,,,,,
turma_2,0.75,holdout (33/67),raw,naive_bayes,0.9607142857142857,0.9441624365482233,0.9587628865979382,0.93,,,,,,,,,,
turma_2,0.75,holdout (33/67),raw,logistic_regression,0.875,0.787878787878788,1.0,0.65,,,,,,,,,,
turma_2,0.75,holdout (33/67),raw,neural_network,0.9178571428571428,0.8700564971751412,1.0,0.77,,,,,,,,,,
turma_2,0.75,holdout (33/67),raw,gradient_boosting,0.875,0.787878787878788,1.0,0.65,,,,,,,,,,
turma_2,0.75,holdout (33/67),raw,svm,0.9214285714285714,0.8764044943820225,1.0,0.78,,,,,,,,,,
turma_2,0.5,xvalidation (k=10),anova (5),random_forest,0.9627906976744186,0.9495268138801262,0.9585987261146497,0.940625,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,,,,,
turma_2,0.5,xvalidation (k=10),anova (5),knn,0.963953488372093,0.951937984496124,0.9446153846153846,0.959375,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,,,,,
turma_2,0.5,xvalidation (k=10),anova (5),tree,0.9418604651162791,0.9223602484472049,0.9166666666666666,0.928125,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,,,,,
turma_2,0.5,xvalidation (k=10),anova (5),naive_bayes,0.9127906976744186,0.8882265275707899,0.8490028490028491,0.93125,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,,,,,
turma_2,0.5,xvalidation (k=10),anova (5),logistic_regression,0.9627906976744186,0.9503105590062112,0.9444444444444444,0.95625,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,,,,,
turma_2,0.5,xvalidation (k=10),anova (5),neural_network,0.9627906976744186,0.9506172839506174,0.9390243902439024,0.9625,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,,,,,
turma_2,0.5,xvalidation (k=10),anova (5),gradient_boosting,0.9476744186046512,0.9300155520995335,0.9256965944272446,0.934375,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,,,,,
turma_2,0.5,xvalidation (k=10),anova (5),svm,0.9674418604651163,0.9558359621451105,0.964968152866242,0.946875,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,,,,,
turma_2,0.5,"random (n=10, test=33%)",anova (5),random_forest,0.9603448275862069,0.9456264775413712,0.9460737937559129,0.945179584120983,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,,,,,
turma_2,0.5,"random (n=10, test=33%)",anova (5),knn,0.9641379310344828,0.9517625231910947,0.9491211840888066,0.9544186046511628,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,,,,,
turma_2,0.5,"random (n=10, test=33%)",anova (5),tree,0.9424137931034483,0.9231477220432581,0.916819012797075,0.9295644114921223,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,,,,,
turma_2,0.5,"random (n=10, test=33%)",anova (5),naive_bayes,0.920344827586207,0.9012398460880718,0.8611111111111112,0.9452914798206278,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,,,,,
turma_2,0.5,"random (n=10, test=33%)",anova (5),logistic_regression,0.9596551724137931,0.9466484268125855,0.9393665158371041,0.9540441176470589,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,,,,,
turma_2,0.5,"random (n=10, test=33%)",anova (5),neural_network,0.9693103448275862,0.9581570286788905,0.9409048938134811,0.9760536398467433,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,,,,,
turma_2,0.5,"random (n=10, test=33%)",anova (5),gradient_boosting,0.9444827586206896,0.9250116441546343,0.9194444444444444,0.9306466729147141,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,,,,,
turma_2,0.5,"random (n=10, test=33%)",anova (5),svm,0.9610344827586207,0.9465721040189126,0.9551526717557252,0.9381443298969072,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,,,,,
turma_2,0.5,holdout (33/67),anova (5),random_forest,0.8964285714285715,0.8342857142857143,0.9733333333333334,0.73,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,,,,,
turma_2,0.5,holdout (33/67),anova (5),knn,0.9142857142857143,0.8651685393258428,0.9871794871794872,0.77,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,,,,,
turma_2,0.5,holdout (33/67),anova (5),tree,0.9071428571428571,0.8571428571428571,0.9512195121951219,0.78,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,,,,,
turma_2,0.5,holdout (33/67),anova (5),naive_bayes,0.9785714285714285,0.9696969696969697,0.9795918367346939,0.96,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,,,,,
turma_2,0.5,holdout (33/67),anova (5),logistic_regression,0.8821428571428571,0.8070175438596492,0.971830985915493,0.69,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,,,,,
turma_2,0.5,holdout (33/67),anova (5),neural_network,0.9107142857142857,0.8587570621468925,0.987012987012987,0.76,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,,,,,
turma_2,0.5,holdout (33/67),anova (5),gradient_boosting,0.9071428571428571,0.853932584269663,0.9743589743589743,0.76,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,,,,,
turma_2,0.5,holdout (33/67),anova (5),svm,0.9321428571428572,0.8961748633879781,0.9879518072289156,0.82,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,,,,,
turma_2,0.5,xvalidation (k=10),anova (10),random_forest,0.9604651162790697,0.9470404984423676,0.9440993788819876,0.95,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_complete_below_average,activities_incomplete
turma_2,0.5,xvalidation (k=10),anova (10),knn,0.9627906976744186,0.9500000000000001,0.95,0.95,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_complete_below_average,activities_incomplete
turma_2,0.5,xvalidation (k=10),anova (10),tree,0.9430232558139535,0.9244992295839753,0.9118541033434651,0.9375,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_complete_below_average,activities_incomplete
turma_2,0.5,xvalidation (k=10),anova (10),naive_bayes,0.9209302325581395,0.9000000000000001,0.85,0.95625,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_complete_below_average,activities_incomplete
turma_2,0.5,xvalidation (k=10),anova (10),logistic_regression,0.9593023255813954,0.9453978159126365,0.9439252336448598,0.946875,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_complete_below_average,activities_incomplete
turma_2,0.5,xvalidation (k=10),anova (10),neural_network,0.963953488372093,0.9523809523809524,0.9365558912386707,0.96875,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_complete_below_average,activities_incomplete
turma_2,0.5,xvalidation (k=10),anova (10),gradient_boosting,0.9569767441860465,0.9424572317262829,0.9380804953560371,0.946875,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_complete_below_average,activities_incomplete
turma_2,0.5,xvalidation (k=10),anova (10),svm,0.9662790697674418,0.9541864139020536,0.9648562300319489,0.94375,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_complete_below_average,activities_incomplete
turma_2,0.5,"random (n=10, test=33%)",anova (10),random_forest,0.9541379310344827,0.9350902879453391,0.9494549058473737,0.9211538461538461,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_complete_below_average,activities_incomplete
turma_2,0.5,"random (n=10, test=33%)",anova (10),knn,0.9627586206896551,0.9486203615604186,0.9568138195777351,0.940566037735849,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_complete_below_average,activities_incomplete
turma_2,0.5,"random (n=10, test=33%)",anova (10),tree,0.9448275862068966,0.9263351749539593,0.9254829806807727,0.9271889400921659,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_complete_below_average,activities_incomplete
turma_2,0.5,"random (n=10, test=33%)",anova (10),naive_bayes,0.9327586206896552,0.9122017109410175,0.8793402777777778,0.9476145930776426,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_complete_below_average,activities_incomplete
turma_2,0.5,"random (n=10, test=33%)",anova (10),logistic_regression,0.9527586206896552,0.9361305361305361,0.9480642115203022,0.9244935543278084,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_complete_below_average,activities_incomplete
turma_2,0.5,"random (n=10, test=33%)",anova (10),neural_network,0.9648275862068966,0.9536784741144414,0.9433962264150944,0.9641873278236914,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_complete_below_average,activities_incomplete
turma_2,0.5,"random (n=10, test=33%)",anova (10),gradient_boosting,0.9493103448275862,0.9332121762835075,0.9448022079116836,0.921903052064632,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_complete_below_average,activities_incomplete
turma_2,0.5,"random (n=10, test=33%)",anova (10),svm,0.9696551724137931,0.9589934762348554,0.9643861293345829,0.953660797034291,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_complete_below_average,activities_incomplete
turma_2,0.5,holdout (33/67),anova (10),random_forest,0.9107142857142857,0.8587570621468925,0.987012987012987,0.76,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_complete_below_average,activities_incomplete
turma_2,0.5,holdout (33/67),anova (10),knn,0.9142857142857143,0.8651685393258428,0.9871794871794872,0.77,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_complete_below_average,activities_incomplete
turma_2,0.5,holdout (33/67),anova (10),tree,0.9071428571428571,0.8571428571428571,0.9512195121951219,0.78,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_complete_below_average,activities_incomplete
turma_2,0.5,holdout (33/67),anova (10),naive_bayes,0.9785714285714285,0.9696969696969697,0.9795918367346939,0.96,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_complete_below_average,activities_incomplete
turma_2,0.5,holdout (33/67),anova (10),logistic_regression,0.8821428571428571,0.8070175438596492,0.971830985915493,0.69,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_complete_below_average,activities_incomplete
turma_2,0.5,holdout (33/67),anova (10),neural_network,0.9178571428571428,0.8715083798882681,0.9873417721518988,0.78,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_complete_below_average,activities_incomplete
turma_2,0.5,holdout (33/67),anova (10),gradient_boosting,0.9071428571428571,0.853932584269663,0.9743589743589743,0.76,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_complete_below_average,activities_incomplete
